"Step","GPR - train_loss/total_loss","GPR - train_loss/total_loss__MIN","GPR - train_loss/total_loss__MAX","APPNP - train_loss/total_loss","APPNP - train_loss/total_loss__MIN","APPNP - train_loss/total_loss__MAX","2HopConv - train_loss/total_loss","2HopConv - train_loss/total_loss__MIN","2HopConv - train_loss/total_loss__MAX","NewConvForm - train_loss/total_loss","NewConvForm - train_loss/total_loss__MIN","NewConvForm - train_loss/total_loss__MAX","Base-SwinT - train_loss/total_loss","Base-SwinT - train_loss/total_loss__MIN","Base-SwinT - train_loss/total_loss__MAX"
"1257","20.916304102167487","20.916304102167487","20.916304102167487","21.355447743088007","21.355447743088007","21.355447743088007","13.688923048786819","13.688923048786819","13.688923048786819","18.774623120203614","18.774623120203614","18.774623120203614","23.232247242704034","23.232247242704034","23.232247242704034"
"1258","24.662705352529883","24.662705352529883","24.662705352529883","19.95703187957406","19.95703187957406","19.95703187957406","13.206335797905922","13.206335797905922","13.206335797905922","19.496432036161423","19.496432036161423","19.496432036161423","21.91094204597175","21.91094204597175","21.91094204597175"
"1259","24.688434522598982","24.688434522598982","24.688434522598982","20.768562080338597","20.768562080338597","20.768562080338597","14.918883245438337","14.918883245438337","14.918883245438337","17.174906296655536","17.174906296655536","17.174906296655536","21.74646658450365","21.74646658450365","21.74646658450365"
"1260","24.693839441984892","24.693839441984892","24.693839441984892","22.58375394716859","22.58375394716859","22.58375394716859","14.134405141696334","14.134405141696334","14.134405141696334","18.71915404126048","18.71915404126048","18.71915404126048","23.261216865852475","23.261216865852475","23.261216865852475"
"1261","23.73371252603829","23.73371252603829","23.73371252603829","20.07551915757358","20.07551915757358","20.07551915757358","10.721428325399756","10.721428325399756","10.721428325399756","18.86926604434848","18.86926604434848","18.86926604434848","22.238718889653683","22.238718889653683","22.238718889653683"
"1262","24.96704505942762","24.96704505942762","24.96704505942762","20.99958804436028","20.99958804436028","20.99958804436028","11.74697944149375","11.74697944149375","11.74697944149375","18.81113101914525","18.81113101914525","18.81113101914525","22.979711456224322","22.979711456224322","22.979711456224322"
"1263","22.59562793932855","22.59562793932855","22.59562793932855","20.714688001200557","20.714688001200557","20.714688001200557","13.481297425925732","13.481297425925732","13.481297425925732","17.967078739777207","17.967078739777207","17.967078739777207","22.04353492707014","22.04353492707014","22.04353492707014"
"1264","26.006731452420354","26.006731452420354","26.006731452420354","19.992627078667283","19.992627078667283","19.992627078667283","14.720124207437038","14.720124207437038","14.720124207437038","16.842969497665763","16.842969497665763","16.842969497665763","23.74786356277764","23.74786356277764","23.74786356277764"
"1265","26.301011759787798","26.301011759787798","26.301011759787798","19.795609587803483","19.795609587803483","19.795609587803483","12.537726065143943","12.537726065143943","12.537726065143943","18.038679748773575","18.038679748773575","18.038679748773575","19.839658616110682","19.839658616110682","19.839658616110682"
"1266","26.69725657440722","26.69725657440722","26.69725657440722","20.937860099598765","20.937860099598765","20.937860099598765","12.75370851997286","12.75370851997286","12.75370851997286","22.771015401929617","22.771015401929617","22.771015401929617","22.3958247192204","22.3958247192204","22.3958247192204"
"1267","26.001592103391886","26.001592103391886","26.001592103391886","20.682569850236177","20.682569850236177","20.682569850236177","13.480853775516152","13.480853775516152","13.480853775516152","18.271070962771773","18.271070962771773","18.271070962771773","22.93558968603611","22.93558968603611","22.93558968603611"
"1268","24.24293090775609","24.24293090775609","24.24293090775609","19.04390942491591","19.04390942491591","19.04390942491591","12.803591154515743","12.803591154515743","12.803591154515743","18.348980056121945","18.348980056121945","18.348980056121945","21.29683911241591","21.29683911241591","21.29683911241591"
"1269","24.46888478845358","24.46888478845358","24.46888478845358","21.095462331548333","21.095462331548333","21.095462331548333","13.973143946379423","13.973143946379423","13.973143946379423","18.39608055818826","18.39608055818826","18.39608055818826","21.46310686506331","21.46310686506331","21.46310686506331"
"1270","24.53843450732529","24.53843450732529","24.53843450732529","20.63607386685908","20.63607386685908","20.63607386685908","12.784027690067887","12.784027690067887","12.784027690067887","18.046048387885094","18.046048387885094","18.046048387885094","21.776535054668784","21.776535054668784","21.776535054668784"
"1271","25.127068798989058","25.127068798989058","25.127068798989058","20.85996583662927","20.85996583662927","20.85996583662927","13.388333877548575","13.388333877548575","13.388333877548575","16.290747260674834","16.290747260674834","16.290747260674834","21.561416605487466","21.561416605487466","21.561416605487466"
"1272","24.23150761798024","24.23150761798024","24.23150761798024","22.529635030776262","22.529635030776262","22.529635030776262","13.127616632729769","13.127616632729769","13.127616632729769","16.9580698274076","16.9580698274076","16.9580698274076","21.249552432447672","21.249552432447672","21.249552432447672"
"1273","26.253430081531405","26.253430081531405","26.253430081531405","20.219969116151333","20.219969116151333","20.219969116151333","11.658763522282243","11.658763522282243","11.658763522282243","17.635281041264534","17.635281041264534","17.635281041264534","24.73410629108548","24.73410629108548","24.73410629108548"
"1274","24.32931393198669","24.32931393198669","24.32931393198669","19.79242893308401","19.79242893308401","19.79242893308401","15.239241044968367","15.239241044968367","15.239241044968367","17.902896341867745","17.902896341867745","17.902896341867745","21.694049010053277","21.694049010053277","21.694049010053277"
"1275","24.15013419277966","24.15013419277966","24.15013419277966","19.91025945544243","19.91025945544243","19.91025945544243","11.910662716254592","11.910662716254592","11.910662716254592","18.47194940969348","18.47194940969348","18.47194940969348","23.37398686632514","23.37398686632514","23.37398686632514"
"1276","26.218524251133204","26.218524251133204","26.218524251133204","19.79022867232561","19.79022867232561","19.79022867232561","13.690894536674023","13.690894536674023","13.690894536674023","17.92254951875657","17.92254951875657","17.92254951875657","21.92536842636764","21.92536842636764","21.92536842636764"
"1277","27.371305851265788","27.371305851265788","27.371305851265788","21.397110667079687","21.397110667079687","21.397110667079687","12.713411901146173","12.713411901146173","12.713411901146173","17.198542332276702","17.198542332276702","17.198542332276702","21.21948299743235","21.21948299743235","21.21948299743235"
"1278","27.957097792997956","27.957097792997956","27.957097792997956","19.99070107191801","19.99070107191801","19.99070107191801","13.739899275824428","13.739899275824428","13.739899275824428","18.915347691625357","18.915347691625357","18.915347691625357","21.42700082063675","21.42700082063675","21.42700082063675"
"1279","23.9419819470495","23.9419819470495","23.9419819470495","20.55789173208177","20.55789173208177","20.55789173208177","13.259696677327156","13.259696677327156","13.259696677327156","18.02151629049331","18.02151629049331","18.02151629049331","20.437112579122186","20.437112579122186","20.437112579122186"
"1280","26.68103669397533","26.68103669397533","26.68103669397533","22.290832120925188","22.290832120925188","22.290832120925188","13.161587912589312","13.161587912589312","13.161587912589312","17.584023639559746","17.584023639559746","17.584023639559746","20.272016229107976","20.272016229107976","20.272016229107976"
"1281","25.55396137200296","25.55396137200296","25.55396137200296","24.243950557895005","24.243950557895005","24.243950557895005","13.248343121260405","13.248343121260405","13.248343121260405","16.054053716361523","16.054053716361523","16.054053716361523","22.790382109582424","22.790382109582424","22.790382109582424"
"1283","24.486985370516777","24.486985370516777","24.486985370516777","18.843817526474595","18.843817526474595","18.843817526474595","12.466368553228676","12.466368553228676","12.466368553228676","20.23277654312551","20.23277654312551","20.23277654312551","22.85576654598117","22.85576654598117","22.85576654598117"
"1284","30.62887423299253","30.62887423299253","30.62887423299253","23.361184649169445","23.361184649169445","23.361184649169445","12.9654577113688","12.9654577113688","12.9654577113688","16.39905629493296","16.39905629493296","16.39905629493296","21.339021295309067","21.339021295309067","21.339021295309067"
"1285","21.70403533242643","21.70403533242643","21.70403533242643","21.666076252236962","21.666076252236962","21.666076252236962","12.393366934731603","12.393366934731603","12.393366934731603","17.32089444436133","17.32089444436133","17.32089444436133","23.410607133060694","23.410607133060694","23.410607133060694"
"1286","24.64037281088531","24.64037281088531","24.64037281088531","19.377898536622524","19.377898536622524","19.377898536622524","13.624065648764372","13.624065648764372","13.624065648764372","16.529784644022584","16.529784644022584","16.529784644022584","22.015963032841682","22.015963032841682","22.015963032841682"
"1287","25.640529077500105","25.640529077500105","25.640529077500105","19.333583932369947","19.333583932369947","19.333583932369947","12.816992577165365","12.816992577165365","12.816992577165365","17.256033595651388","17.256033595651388","17.256033595651388","21.493263794109225","21.493263794109225","21.493263794109225"
"1288","23.59124389849603","23.59124389849603","23.59124389849603","20.918651634827256","20.918651634827256","20.918651634827256","13.404065979644656","13.404065979644656","13.404065979644656","17.335625793784857","17.335625793784857","17.335625793784857","20.241641299799085","20.241641299799085","20.241641299799085"
"1289","24.227542458102107","24.227542458102107","24.227542458102107","22.274338955059648","22.274338955059648","22.274338955059648","13.878512776456773","13.878512776456773","13.878512776456773","16.592021074146032","16.592021074146032","16.592021074146032","22.19586786068976","22.19586786068976","22.19586786068976"
"1290","23.65532702766359","23.65532702766359","23.65532702766359","20.351327762007713","20.351327762007713","20.351327762007713","15.003339475952089","15.003339475952089","15.003339475952089","18.449281472712755","18.449281472712755","18.449281472712755","20.773872826248407","20.773872826248407","20.773872826248407"
"1291","25.547214960679412","25.547214960679412","25.547214960679412","21.105560585856438","21.105560585856438","21.105560585856438","13.3228127527982","13.3228127527982","13.3228127527982","18.23488127440214","18.23488127440214","18.23488127440214","21.801768608391285","21.801768608391285","21.801768608391285"
"1292","26.284793823957443","26.284793823957443","26.284793823957443","20.0628651548177","20.0628651548177","20.0628651548177","13.535867005586624","13.535867005586624","13.535867005586624","17.24971477687359","17.24971477687359","17.24971477687359","24.45368649996817","24.45368649996817","24.45368649996817"
"1293","25.47045454569161","25.47045454569161","25.47045454569161","22.3732468187809","22.3732468187809","22.3732468187809","13.281457448378205","13.281457448378205","13.281457448378205","17.717477552592754","17.717477552592754","17.717477552592754","22.24783424474299","22.24783424474299","22.24783424474299"
"1294","29.689053189009428","29.689053189009428","29.689053189009428","19.913518657907844","19.913518657907844","19.913518657907844","12.543895348906517","12.543895348906517","12.543895348906517","17.600740114226937","17.600740114226937","17.600740114226937","22.92412576265633","22.92412576265633","22.92412576265633"
"1295","27.925960639491677","27.925960639491677","27.925960639491677","20.768931666389108","20.768931666389108","20.768931666389108","13.420538077130914","13.420538077130914","13.420538077130914","16.85373374260962","16.85373374260962","16.85373374260962","20.208477213978767","20.208477213978767","20.208477213978767"
"1296","25.864776896312833","25.864776896312833","25.864776896312833","21.99598265439272","21.99598265439272","21.99598265439272","12.609399293549359","12.609399293549359","12.609399293549359","17.360196409747005","17.360196409747005","17.360196409747005","21.73482763953507","21.73482763953507","21.73482763953507"
"1297","24.12213058024645","24.12213058024645","24.12213058024645","19.319181106984615","19.319181106984615","19.319181106984615","13.438647886738181","13.438647886738181","13.438647886738181","20.021452674642205","20.021452674642205","20.021452674642205","21.501019524410367","21.501019524410367","21.501019524410367"
"1298","23.067623822018504","23.067623822018504","23.067623822018504","20.976459560915828","20.976459560915828","20.976459560915828","13.046145414933562","13.046145414933562","13.046145414933562","17.359093317762017","17.359093317762017","17.359093317762017","22.249245658516884","22.249245658516884","22.249245658516884"
"1299","22.687756611034274","22.687756611034274","22.687756611034274","20.7423870973289","20.7423870973289","20.7423870973289","13.665500267408788","13.665500267408788","13.665500267408788","16.779399048537016","16.779399048537016","16.779399048537016","20.60066113062203","20.60066113062203","20.60066113062203"
"1300","26.586374459788203","26.586374459788203","26.586374459788203","20.782474249601364","20.782474249601364","20.782474249601364","13.424871960654855","13.424871960654855","13.424871960654855","19.567748302593827","19.567748302593827","19.567748302593827","21.965186634100974","21.965186634100974","21.965186634100974"
"1301","25.194305408746004","25.194305408746004","25.194305408746004","32.179559513926506","32.179559513926506","32.179559513926506","12.813673600554466","12.813673600554466","12.813673600554466","15.879526926204562","15.879526926204562","15.879526926204562","22.561114164069295","22.561114164069295","22.561114164069295"
"1302","28.981694858521223","28.981694858521223","28.981694858521223","20.968281481415033","20.968281481415033","20.968281481415033","13.710633816197515","13.710633816197515","13.710633816197515","17.8571146838367","17.8571146838367","17.8571146838367","23.715536193922162","23.715536193922162","23.715536193922162"
"1303","25.86351509578526","25.86351509578526","25.86351509578526","19.557663682848215","19.557663682848215","19.557663682848215","16.119038458913565","16.119038458913565","16.119038458913565","15.987227093428373","15.987227093428373","15.987227093428373","22.740349397063255","22.740349397063255","22.740349397063255"
"1304","31.31099021062255","31.31099021062255","31.31099021062255","19.693230368196964","19.693230368196964","19.693230368196964","12.60154045931995","12.60154045931995","12.60154045931995","16.683031994849443","16.683031994849443","16.683031994849443","21.444747783243656","21.444747783243656","21.444747783243656"
"1305","25.188592156395316","25.188592156395316","25.188592156395316","20.027165815234184","20.027165815234184","20.027165815234184","12.6983353048563","12.6983353048563","12.6983353048563","19.76400627195835","19.76400627195835","19.76400627195835","20.20803840085864","20.20803840085864","20.20803840085864"
"1306","23.595543948933482","23.595543948933482","23.595543948933482","20.94787923246622","20.94787923246622","20.94787923246622","15.494250070303679","15.494250070303679","15.494250070303679","18.231450255960226","18.231450255960226","18.231450255960226","27.246972350403666","27.246972350403666","27.246972350403666"
"1307","27.8360580727458","27.8360580727458","27.8360580727458","19.78163367137313","19.78163367137313","19.78163367137313","13.185081001371145","13.185081001371145","13.185081001371145","18.11981545574963","18.11981545574963","18.11981545574963","21.832303665578365","21.832303665578365","21.832303665578365"
"1308","22.66222203709185","22.66222203709185","22.66222203709185","21.986008996143937","21.986008996143937","21.986008996143937","12.7135369470343","12.7135369470343","12.7135369470343","18.48467331752181","18.48467331752181","18.48467331752181","21.18615633994341","21.18615633994341","21.18615633994341"
"1309","23.335338974371552","23.335338974371552","23.335338974371552","21.6213671695441","21.6213671695441","21.6213671695441","16.321826251223683","16.321826251223683","16.321826251223683","17.379760118201375","17.379760118201375","17.379760118201375","25.19475209340453","25.19475209340453","25.19475209340453"
"1310","25.015869725495577","25.015869725495577","25.015869725495577","21.186800802126527","21.186800802126527","21.186800802126527","10.791733079589903","10.791733079589903","10.791733079589903","17.488573333248496","17.488573333248496","17.488573333248496","22.343562489375472","22.343562489375472","22.343562489375472"
"1311","25.76118158362806","25.76118158362806","25.76118158362806","20.650395192205906","20.650395192205906","20.650395192205906","13.095624830573797","13.095624830573797","13.095624830573797","18.442968821153045","18.442968821153045","18.442968821153045","22.057141924276948","22.057141924276948","22.057141924276948"
"1312","23.583486961200833","23.583486961200833","23.583486961200833","22.737006422132254","22.737006422132254","22.737006422132254","13.706510994583368","13.706510994583368","13.706510994583368","15.90868698246777","15.90868698246777","15.90868698246777","20.92116784490645","20.92116784490645","20.92116784490645"
"1313","23.927949726581573","23.927949726581573","23.927949726581573","21.921326462179422","21.921326462179422","21.921326462179422","12.13549555465579","12.13549555465579","12.13549555465579","18.31196920387447","18.31196920387447","18.31196920387447","23.007848013192415","23.007848013192415","23.007848013192415"
"1314","25.234815407544374","25.234815407544374","25.234815407544374","19.165884824469686","19.165884824469686","19.165884824469686","13.054136076010764","13.054136076010764","13.054136076010764","19.676320165395737","19.676320165395737","19.676320165395737","19.9965754840523","19.9965754840523","19.9965754840523"
"1315","23.78150074183941","23.78150074183941","23.78150074183941","19.847178360447288","19.847178360447288","19.847178360447288","12.215034912340343","12.215034912340343","12.215034912340343","16.712635181844234","16.712635181844234","16.712635181844234","22.12515465915203","22.12515465915203","22.12515465915203"
"1316","22.492837984114885","22.492837984114885","22.492837984114885","18.25396834500134","18.25396834500134","18.25396834500134","13.231753075495362","13.231753075495362","13.231753075495362","16.28680224902928","16.28680224902928","16.28680224902928","22.42270076647401","22.42270076647401","22.42270076647401"
"1317","23.774135233834386","23.774135233834386","23.774135233834386","21.54152045957744","21.54152045957744","21.54152045957744","14.965469527989626","14.965469527989626","14.965469527989626","16.678435971960425","16.678435971960425","16.678435971960425","21.972838830202818","21.972838830202818","21.972838830202818"
"1318","26.030000057071447","26.030000057071447","26.030000057071447","22.17542738094926","22.17542738094926","22.17542738094926","15.794175948947668","15.794175948947668","15.794175948947668","16.580351835116744","16.580351835116744","16.580351835116744","22.8250626726076","22.8250626726076","22.8250626726076"
"1319","24.422129465267062","24.422129465267062","24.422129465267062","21.271474638953805","21.271474638953805","21.271474638953805","14.062616888433695","14.062616888433695","14.062616888433695","16.063636164180934","16.063636164180934","16.063636164180934","24.580618426203728","24.580618426203728","24.580618426203728"
"1320","24.995240297168493","24.995240297168493","24.995240297168493","22.088444884866476","22.088444884866476","22.088444884866476","21.805177686735988","21.805177686735988","21.805177686735988","22.590027153491974","22.590027153491974","22.590027153491974","23.592172330245376","23.592172330245376","23.592172330245376"
"1321","24.20270767621696","24.20270767621696","24.20270767621696","17.18038841150701","17.18038841150701","17.18038841150701","14.271314205601811","14.271314205601811","14.271314205601811","17.67913458123803","17.67913458123803","17.67913458123803","21.7025763168931","21.7025763168931","21.7025763168931"
"1322","24.921905785799026","24.921905785799026","24.921905785799026","20.59514380991459","20.59514380991459","20.59514380991459","13.905504213646054","13.905504213646054","13.905504213646054","17.521748634055257","17.521748634055257","17.521748634055257","21.523835523054004","21.523835523054004","21.523835523054004"
"1323","25.94795249402523","25.94795249402523","25.94795249402523","21.84901932813227","21.84901932813227","21.84901932813227","12.637887364253402","12.637887364253402","12.637887364253402","16.52320058271289","16.52320058271289","16.52320058271289","66.24391897022724","66.24391897022724","66.24391897022724"
"1324","26.04618294350803","26.04618294350803","26.04618294350803","21.31899432465434","21.31899432465434","21.31899432465434","16.813518318347633","16.813518318347633","16.813518318347633","19.27304244413972","19.27304244413972","19.27304244413972","22.87178878672421","22.87178878672421","22.87178878672421"
"1325","23.34303698502481","23.34303698502481","23.34303698502481","23.382243514060974","23.382243514060974","23.382243514060974","14.382639529183507","14.382639529183507","14.382639529183507","16.002915943041444","16.002915943041444","16.002915943041444","20.926176875829697","20.926176875829697","20.926176875829697"
"1326","28.790278567001224","28.790278567001224","28.790278567001224","21.700107511132956","21.700107511132956","21.700107511132956","13.469641704112291","13.469641704112291","13.469641704112291","17.30619364231825","17.30619364231825","17.30619364231825","20.83583598397672","20.83583598397672","20.83583598397672"
"1327","23.63590805977583","23.63590805977583","23.63590805977583","18.65706259943545","18.65706259943545","18.65706259943545","13.398845918476582","13.398845918476582","13.398845918476582","25.42656111251563","25.42656111251563","25.42656111251563","22.014082171022892","22.014082171022892","22.014082171022892"
"1328","26.853543750941753","26.853543750941753","26.853543750941753","24.373930720612407","24.373930720612407","24.373930720612407","12.504639131948352","12.504639131948352","12.504639131948352","16.78099221177399","16.78099221177399","16.78099221177399","21.485072389245033","21.485072389245033","21.485072389245033"
"1329","23.14946178905666","23.14946178905666","23.14946178905666","18.83967217244208","18.83967217244208","18.83967217244208","14.61304846405983","14.61304846405983","14.61304846405983","17.166200049221516","17.166200049221516","17.166200049221516","21.502510180696845","21.502510180696845","21.502510180696845"
"1330","23.289790838956833","23.289790838956833","23.289790838956833","29.740335695445538","29.740335695445538","29.740335695445538","13.570533750578761","13.570533750578761","13.570533750578761","17.723528815433383","17.723528815433383","17.723528815433383","21.333548670634627","21.333548670634627","21.333548670634627"
"1331","21.276217259466648","21.276217259466648","21.276217259466648","20.20805522799492","20.20805522799492","20.20805522799492","13.735604353249073","13.735604353249073","13.735604353249073","15.739712040871382","15.739712040871382","15.739712040871382","23.056683318689466","23.056683318689466","23.056683318689466"
"1332","27.39442653208971","27.39442653208971","27.39442653208971","22.31818099785596","22.31818099785596","22.31818099785596","14.384416852146387","14.384416852146387","14.384416852146387","18.11439635232091","18.11439635232091","18.11439635232091","22.213007621467113","22.213007621467113","22.213007621467113"
"1333","26.767969749867916","26.767969749867916","26.767969749867916","20.03430018760264","20.03430018760264","20.03430018760264","13.58982726931572","13.58982726931572","13.58982726931572","15.960337528958917","15.960337528958917","15.960337528958917","23.62504053581506","23.62504053581506","23.62504053581506"
"1334","24.475126199424267","24.475126199424267","24.475126199424267","20.889917520806193","20.889917520806193","20.889917520806193","13.880806025117636","13.880806025117636","13.880806025117636","17.029738657176495","17.029738657176495","17.029738657176495","22.551586346700788","22.551586346700788","22.551586346700788"
"1335","25.188166741281748","25.188166741281748","25.188166741281748","21.121402183547616","21.121402183547616","21.121402183547616","12.950475296005607","12.950475296005607","12.950475296005607","17.579889623448253","17.579889623448253","17.579889623448253","21.375038608908653","21.375038608908653","21.375038608908653"
"1336","24.35682352632284","24.35682352632284","24.35682352632284","20.26072603650391","20.26072603650391","20.26072603650391","12.44351406302303","12.44351406302303","12.44351406302303","16.589872684329748","16.589872684329748","16.589872684329748","65.37553293444216","65.37553293444216","65.37553293444216"
"1337","25.579816920682788","25.579816920682788","25.579816920682788","20.87145121768117","20.87145121768117","20.87145121768117","17.630974574945867","17.630974574945867","17.630974574945867","17.900279469788074","17.900279469788074","17.900279469788074","24.316234366968274","24.316234366968274","24.316234366968274"
"1338","21.7428247500211","21.7428247500211","21.7428247500211","22.66011474467814","22.66011474467814","22.66011474467814","12.662393286824226","12.662393286824226","12.662393286824226","19.092465529218316","19.092465529218316","19.092465529218316","23.46832744963467","23.46832744963467","23.46832744963467"
"1339","23.661542683839798","23.661542683839798","23.661542683839798","21.89177067577839","21.89177067577839","21.89177067577839","12.326582293957472","12.326582293957472","12.326582293957472","17.582199508324265","17.582199508324265","17.582199508324265","26.443223206326365","26.443223206326365","26.443223206326365"
"1340","24.250405471771955","24.250405471771955","24.250405471771955","20.961632961407304","20.961632961407304","20.961632961407304","13.466202525421977","13.466202525421977","13.466202525421977","18.449520867317915","18.449520867317915","18.449520867317915","23.95270398259163","23.95270398259163","23.95270398259163"
"1342","23.106125362217426","23.106125362217426","23.106125362217426","24.227942522615194","24.227942522615194","24.227942522615194","14.075013352558017","14.075013352558017","14.075013352558017","16.90253565646708","16.90253565646708","16.90253565646708","23.663890581578016","23.663890581578016","23.663890581578016"
"1343","24.691728860139847","24.691728860139847","24.691728860139847","20.96822414174676","20.96822414174676","20.96822414174676","19.491925459355116","19.491925459355116","19.491925459355116","19.80803573690355","19.80803573690355","19.80803573690355","22.38197940774262","22.38197940774262","22.38197940774262"
"1344","25.814910486340523","25.814910486340523","25.814910486340523","21.771074442192912","21.771074442192912","21.771074442192912","13.630537177436054","13.630537177436054","13.630537177436054","17.11638029012829","17.11638029012829","17.11638029012829","24.361558014526963","24.361558014526963","24.361558014526963"
"1345","25.41472384892404","25.41472384892404","25.41472384892404","19.339618247002363","19.339618247002363","19.339618247002363","13.684421225450933","13.684421225450933","13.684421225450933","18.992388826794922","18.992388826794922","18.992388826794922","21.627538084983826","21.627538084983826","21.627538084983826"
"1346","22.785119032487273","22.785119032487273","22.785119032487273","20.126705937087536","20.126705937087536","20.126705937087536","16.07314990554005","16.07314990554005","16.07314990554005","17.011293560266495","17.011293560266495","17.011293560266495","20.19677990488708","20.19677990488708","20.19677990488708"
"1347","23.241548407822847","23.241548407822847","23.241548407822847","20.232930082827806","20.232930082827806","20.232930082827806","13.378663662821054","13.378663662821054","13.378663662821054","17.084171483293176","17.084171483293176","17.084171483293176","20.742819703184068","20.742819703184068","20.742819703184068"
"1348","23.641009099781513","23.641009099781513","23.641009099781513","20.03129854425788","20.03129854425788","20.03129854425788","12.70606679469347","12.70606679469347","12.70606679469347","15.902881514281034","15.902881514281034","15.902881514281034","21.2394829262048","21.2394829262048","21.2394829262048"
"1349","21.504223011434078","21.504223011434078","21.504223011434078","19.35671354830265","19.35671354830265","19.35671354830265","13.81519283913076","13.81519283913076","13.81519283913076","18.72041409276426","18.72041409276426","18.72041409276426","21.859536612406373","21.859536612406373","21.859536612406373"
"1350","25.31233806349337","25.31233806349337","25.31233806349337","21.493103871122003","21.493103871122003","21.493103871122003","14.393004016019404","14.393004016019404","14.393004016019404","16.192451490089297","16.192451490089297","16.192451490089297","24.188888067379594","24.188888067379594","24.188888067379594"
"1351","25.137858640402555","25.137858640402555","25.137858640402555","26.10936881043017","26.10936881043017","26.10936881043017","15.514703631401062","15.514703631401062","15.514703631401062","18.134438944980502","18.134438944980502","18.134438944980502","21.951929844915867","21.951929844915867","21.951929844915867"
"1352","25.608786379918456","25.608786379918456","25.608786379918456","20.197072042152286","20.197072042152286","20.197072042152286","13.61189461313188","13.61189461313188","13.61189461313188","17.959679260849953","17.959679260849953","17.959679260849953","21.806998064741492","21.806998064741492","21.806998064741492"
"1353","24.134787863120437","24.134787863120437","24.134787863120437","20.875475944951177","20.875475944951177","20.875475944951177","14.693797384388745","14.693797384388745","14.693797384388745","17.167079905048013","17.167079905048013","17.167079905048013","21.946736665442586","21.946736665442586","21.946736665442586"
"1354","24.27174905128777","24.27174905128777","24.27174905128777","20.10185601655394","20.10185601655394","20.10185601655394","15.122950464487076","15.122950464487076","15.122950464487076","18.423381647095084","18.423381647095084","18.423381647095084","22.84843634814024","22.84843634814024","22.84843634814024"
"1355","23.832171089947224","23.832171089947224","23.832171089947224","20.736178496852517","20.736178496852517","20.736178496852517","13.196726844646037","13.196726844646037","13.196726844646037","17.274411119520664","17.274411119520664","17.274411119520664","21.77808024547994","21.77808024547994","21.77808024547994"
"1356","25.222215432673693","25.222215432673693","25.222215432673693","17.51274518109858","17.51274518109858","17.51274518109858","11.842861375771463","11.842861375771463","11.842861375771463","18.34861396625638","18.34861396625638","18.34861396625638","20.612934990786016","20.612934990786016","20.612934990786016"
"1357","26.344372916966677","26.344372916966677","26.344372916966677","22.14061418361962","22.14061418361962","22.14061418361962","12.756270717829466","12.756270717829466","12.756270717829466","17.085645461454988","17.085645461454988","17.085645461454988","21.798454711213708","21.798454711213708","21.798454711213708"
"1358","24.511998508125544","24.511998508125544","24.511998508125544","19.20983630605042","19.20983630605042","19.20983630605042","12.799815874546766","12.799815874546766","12.799815874546766","16.37483360245824","16.37483360245824","16.37483360245824","20.78595275990665","20.78595275990665","20.78595275990665"
"1359","24.12423823401332","24.12423823401332","24.12423823401332","24.563417172059417","24.563417172059417","24.563417172059417","14.634129264391959","14.634129264391959","14.634129264391959","19.61299142241478","19.61299142241478","19.61299142241478","22.705980379134417","22.705980379134417","22.705980379134417"
"1360","24.56125551648438","24.56125551648438","24.56125551648438","20.015927609056234","20.015927609056234","20.015927609056234","12.399923557415605","12.399923557415605","12.399923557415605","18.536948826164007","18.536948826164007","18.536948826164007","21.01343159005046","21.01343159005046","21.01343159005046"
"1361","26.294738532975316","26.294738532975316","26.294738532975316","18.842722706496716","18.842722706496716","18.842722706496716","13.139911458827555","13.139911458827555","13.139911458827555","17.794239655137062","17.794239655137062","17.794239655137062","21.968341950327158","21.968341950327158","21.968341950327158"
"1362","24.957918437197804","24.957918437197804","24.957918437197804","21.9304362218827","21.9304362218827","21.9304362218827","12.846356423571706","12.846356423571706","12.846356423571706","17.242064701393247","17.242064701393247","17.242064701393247","21.404518583789468","21.404518583789468","21.404518583789468"
"1363","23.28944957628846","23.28944957628846","23.28944957628846","20.09326890297234","20.09326890297234","20.09326890297234","14.343276120722294","14.343276120722294","14.343276120722294","17.749376269057393","17.749376269057393","17.749376269057393","23.373480673879385","23.373480673879385","23.373480673879385"
"1364","25.164880104362965","25.164880104362965","25.164880104362965","21.953198470175266","21.953198470175266","21.953198470175266","13.052195569500327","13.052195569500327","13.052195569500327","22.625751252286136","22.625751252286136","22.625751252286136","20.848266374319792","20.848266374319792","20.848266374319792"
"1365","22.617367513477802","22.617367513477802","22.617367513477802","22.27267923951149","22.27267923951149","22.27267923951149","11.531814040616155","11.531814040616155","11.531814040616155","18.32907803170383","18.32907803170383","18.32907803170383","21.461058877408504","21.461058877408504","21.461058877408504"
"1366","24.71123013831675","24.71123013831675","24.71123013831675","20.8286933042109","20.8286933042109","20.8286933042109","14.396769794635475","14.396769794635475","14.396769794635475","18.728803925216198","18.728803925216198","18.728803925216198","22.64563211798668","22.64563211798668","22.64563211798668"
"1367","27.23826347850263","27.23826347850263","27.23826347850263","20.38873012177646","20.38873012177646","20.38873012177646","13.051246542483568","13.051246542483568","13.051246542483568","19.249412750825286","19.249412750825286","19.249412750825286","24.837085340172052","24.837085340172052","24.837085340172052"
